9-Jun-03,699,724.45,699,713.2,716.4594697,218676,3884,156672491,107938,49.36,25.45,14.2
6-Jun-03,695,710,692.1,705.8,705.1371282,276464,4683,194945031,146479,52.98,17.9,10.8
5-Jun-03,685,694,685,690.55,690.4671418,216917,2517,149774061,123486,56.93,9,5.55
4-Jun-03,677,688.05,671,678.5,681.6942864,169384,3149,115468105,92159,54.41,17.05,1.5
3-Jun-03,707,707.85,681.55,683,691.6902462,137393,2995,95033398,51342,37.37,26.3,-24
2-Jun-03,641,722.2,641,701.4,711.1992734,287921,4437,204769206,99799,34.66,81.2,60.4
30-May-03,687.95,696.8,685,693.75,693.2820918,209524,3147,145259237,158153,75.48,11.8,5.8
29-May-03,681,695,681,688,688.9658462,150730,2620,103847822,92689,61.49,14,7
28-May-03,700,700,687.35,691,692.2610303,114707,2500,79407186,62470,54.46,12.65,-9
27-May-03,689,702.5,688,696.4,697.2231794,229600,3570,160082442,131243,57.16,14.5,7.4
26-May-03,673,689.7,673,688.65,684.8406146,141939,3098,97205592,59142,41.67,16.7,15.65
23-May-03,699,706,675.15,677.4,692.3362667,408176,7694,282595048,123785,30.33,30.85,-21.6
22-May-03,702.35,717,691.05,693.55,703.7458909,99048,2536,69704623,47884,48.34,25.95,-8.8
21-May-03,701,716,700,705.7,710.2403289,137782,2518,97858333,52158,37.86,16,4.7
20-May-03,692.55,710,692.55,700.5,703.2485949,185213,3540,130250782,91719,49.52,17.45,7.95
19-May-03,703,721.8,695,701.1,707.500183,333388,6427,235872071,115128,34.53,26.8,-1.9
16-May-03,675,704.9,675,698.65,692.435628,230302,4504,159469310,87948,38.19,29.9,23.65
15-May-03,672.5,675,668,672.9,671.3280876,70152,1638,47095008,52834,75.31,7,0.4
14-May-03,675,675,666,667.55,669.1818257,72322,1632,48396568,44055,60.92,9,-7.45
13-May-03,680,680.7,669.1,670.5,673.3782576,13200,585,8888593,2742,20.77,11.6,-9.5
12-May-03,665,678.75,663,677.25,672.2934567,41829,1526,28121363,18327,43.81,15.75,12.25
9-May-03,668,670,660,663.7,665.2667428,49932,1528,33218099,10175,20.38,10,-4.3
8-May-03,674,674.75,660,661,665.3805786,97089,2784,64601135,44757,46.1,14.75,-13
7-May-03,685,688.2,671.05,673.8,680.9284744,170065,2998,115802101,93943,55.24,17.15,-11.2
6-May-03,678,685,674.35,681.6,681.1058805,63090,1465,42970970,20429,32.38,10.65,3.6
5-May-03,680.45,685,676.35,679.1,679.7929367,35366,1382,24041557,15739,44.5,8.65,-1.35
2-May-03,683,684,670.05,680.6,676.4238263,159622,2586,107972124,99338,62.23,13.95,-2.4
30-Apr-03,682,686,675,682.1,680.9423944,97421,1257,66338089,73137,75.07,11,0.1
29-Apr-03,682,689,676.25,682.85,684.6560773,48665,1495,33318788,14728,30.26,12.75,0.85
28-Apr-03,670,681.5,666.3,680.4,675.647944,63399,1803,42835404,25083,39.56,15.2,10.4
25-Apr-03,660.2,670,656.45,665.55,662.7054716,55706,1674,36916671,34439,61.82,13.55,5.35
24-Apr-03,663,666.7,659.65,661.8,662.9570852,21298,945,14119660,7406,34.77,7.05,-1.2
23-Apr-03,667.1,668.5,658.75,664,663.7023711,33992,1119,22560571,17697,52.06,9.75,-3.1
22-Apr-03,678,681.45,663.25,664.8,669.3550691,17360,714,11620004,9027,52,18.2,-13.2
21-Apr-03,681.05,683,672,675.6,676.6924048,39591,1291,26790929,14176,35.81,11,-5.45
17-Apr-03,682,684.9,675.1,683.5,679.595835,62905,1443,42749976,22127,35.18,9.8,1.5
16-Apr-03,675,688.7,674.3,686.4,683.4802967,58924,1975,40273393,21776,36.96,14.4,11.4
15-Apr-03,679,683.9,669,671.85,675.3950485,81228,1904,54860989,38258,47.1,14.9,-7.15
11-Apr-03,660,690.1,660,674.9,680.25427,125996,2811,85709317,75826,60.18,30.1,14.9
10-Apr-03,659,677.9,654,673.95,670.4160095,67460,2015,45226264,30462,45.16,23.9,14.95
9-Apr-03,659.75,662,642.6,659.75,657.7385016,80337,1593,52840738,41899,52.15,19.4,0
8-Apr-03,645.05,669,642.75,661.15,660.511097,258223,3024,170559157,185980,72.02,26.25,16.1
7-Apr-03,641.5,666.5,640,653.4,653.7928867,224481,3803,146764081,136195,60.67,26.5,11.9
4-Apr-03,636,641.5,631.05,637.85,635.8525251,182960,2110,116335578,135758,74.2,10.45,1.85
3-Apr-03,626.1,637.8,626.1,631.8,631.7364561,108942,1968,68822633,43774,40.18,11.7,5.7
2-Apr-03,624,627.55,619,626.05,622.4727242,17598,615,10954275,10101,57.4,8.55,2.05
1-Apr-03,631,631,623.15,626.95,626.8810965,44616,715,27968927,27124,60.79,7.85,-4.05
31-Mar-03,625,630,624,629.5,627.5891275,40285,974,25282428,19613,48.69,6,4.5
28-Mar-03,625.1,634,620.3,632.85,626.8521216,32405,929,20313143,16052,49.54,13.7,7.75
27-Mar-03,626,632.9,622.55,628.75,629.7048167,66518,1418,41886705,42929,64.54,10.35,2.75
26-Mar-03,618.5,628,618,626,622.2682803,61063,1568,37997568,21754,35.63,10,7.5
25-Mar-03,611.2,616,602,614.65,610.1224592,81521,2124,49737793,44800,54.96,14,3.45
24-Mar-03,620.5,625,609,611.2,618.3809964,66998,1751,41430290,38718,57.79,16,-9.3
22-Mar-03,619,623.05,618.9,620.25,620.770343,23030,815,14296341,67663,54.4,4.15,1.25
21-Mar-03,628,628,614.25,615.5,620.2056871,101353,2515,62859707,,,13.75,-12.5
20-Mar-03,627.25,630.65,625.3,625.95,627.4304513,86630,1360,54354300,70475,81.35,5.35,-1.3
19-Mar-03,628.55,632.9,626,628.35,628.3124753,63205,1247,39712490,45412,71.85,6.9,-0.2
17-Mar-03,630.15,630.15,620.25,623.7,624.712998,78989,2228,49345455,56022,70.92,9.9,-6.45
13-Mar-03,640,641,630,634.45,634.208932,58531,1107,37120883,43225,73.85,11,-5.55
12-Mar-03,643.1,643.15,637.5,640.8,640.7055789,80823,1691,51783747,57173,70.74,5.65,-2.3
11-Mar-03,629,643.7,629,642.9,640.6125678,36156,1058,23161988,21725,60.09,14.7,13.9
10-Mar-03,642,644,637.65,641.9,641.2824113,112453,2003,72114131,90287,80.29,6.35,-0.1
7-Mar-03,634.95,645,631.6,642.4,637.803367,105196,2079,67094363,77924,74.08,13.4,7.45
6-Mar-03,643.9,643.9,630.25,636.05,635.1334509,78246,1614,49696652,57991,74.11,13.65,-7.85
5-Mar-03,636.25,641.35,635.3,639.1,638.7572605,73824,1466,47155616,37837,51.25,6.05,2.85
4-Mar-03,649.8,649.8,639.25,642.9,642.2116832,55276,1090,35498893,36135,65.37,10.55,-6.9
3-Mar-03,655,660,645.1,649.1,649.3400441,128301,2343,83310977,96160,74.95,14.9,-5.9
28-Feb-03,645,657.5,639.05,649.45,650.4663641,305626,5336,198799433,58664,19.19,18.45,4.45
27-Feb-03,638,644,637,642.25,640.4718162,47953,1070,30712545,31180,65.02,7,4.25
26-Feb-03,633,640.5,633,638.3,637.5378678,132025,2523,84170937,73754,55.86,7.5,5.3
25-Feb-03,632.7,634.45,628,631.55,630.739961,113706,2157,71718918,58981,51.87,6.45,-1.15
24-Feb-03,642,642.25,631.6,632.8,636.1975268,67282,1361,42804642,47676,70.86,10.65,-9.2
21-Feb-03,635,642,630,639.7,638.5907687,37893,938,24198120,16905,44.61,12,4.7
20-Feb-03,641,641,629.15,635.6,633.5260766,45117,1081,28582796,23835,52.83,11.85,-5.4
19-Feb-03,640,646,639,642.3,642.6072312,44446,1170,28561321,24563,55.26,7,2.3
18-Feb-03,640,642,637.3,640,638.9075232,25747,828,16449952,15089,58.6,4.7,0
17-Feb-03,631,636.95,631,635,634.3293363,19181,600,12167071,9811,51.15,5.95,4
14-Feb-03,629,631,624.5,629.8,629.1276679,123273,1209,77554455,104595,84.85,6.5,0.8
12-Feb-03,634,635,625,629.8,629.1252921,35948,1108,22615796,18637,51.84,10,-4.2
11-Feb-03,632,636.5,627.35,632.55,631.0353883,50073,1731,31597835,19168,38.28,9.15,0.55
10-Feb-03,635,635.75,629,630.25,631.8443732,220232,1379,139152350,184675,83.85,6.75,-4.75
7-Feb-03,643,643,636.4,637.2,638.5624147,68894,1235,43993119,52574,76.31,6.6,-5.8
6-Feb-03,640,646.4,628.5,643.55,638.2997188,150064,2269,95785809,54438,36.28,17.9,3.55
5-Feb-03,635.05,649,635.05,640.1,640.9345814,67412,1439,43206682,44525,66.05,13.95,5.05
4-Feb-03,632,657.6,632,648.8,649.7902922,38258,1084,24859677,21549,56.33,25.6,16.8
3-Feb-03,641,656,638.6,652.65,647.6854495,59984,1509,38850764,30666,51.12,17.4,11.65
31-Jan-03,634,640.85,628,639.4,636.9353107,65946,1888,42003336,22725,34.46,12.85,5.4
30-Jan-03,635,639.8,626,628.1,632.0969844,102831,2052,64999165,53173,51.71,13.8,-6.9
29-Jan-03,649,649,629.1,631.8,634.1533697,75556,2110,47914092,39694,52.54,19.9,-17.2
28-Jan-03,641,650.7,639,646.7,643.9580161,113758,2406,73255376,64964,57.11,11.7,5.7
27-Jan-03,655,655,639.05,642.95,646.0549182,66335,1545,42856053,38869,58.6,15.95,-12.05
24-Jan-03,652,660,648,651.75,653.4594965,124841,2526,81578537,57157,45.78,12,-0.25
23-Jan-03,656,661.4,651.5,654.3,654.5529288,71105,1963,46541986,39603,55.7,9.9,-1.7
22-Jan-03,659.95,664.8,652.3,655,658.4211381,81928,2218,53943127,30134,36.78,12.5,-4.95
21-Jan-03,678.6,679,658,659.7,663.5648848,150721,3561,100013163,78688,52.21,21,-18.9
20-Jan-03,679.9,682,677.5,678.8,679.7093712,120284,2394,81758162,75809,63.03,4.5,-1.1
17-Jan-03,682,692.7,675.15,678.05,685.1070784,334624,7102,229253271,57767,17.26,17.55,-3.95
16-Jan-03,682.95,684,675,681.15,681.4162514,95130,2040,64823128,52118,54.79,9,-1.8
15-Jan-03,672.8,682,672.8,681.25,679.2529471,60483,1849,41083256,27198,44.97,9.2,8.45
14-Jan-03,679.75,680,668.3,669.45,672.1654866,156913,3147,105471503,90638,57.76,11.7,-10.3
13-Jan-03,680,685.5,678,681.45,682.6378035,84918,2362,57968237,29647,34.91,7.5,1.45
10-Jan-03,682,685,673,682.65,681.0159801,147871,2980,100702514,79502,53.76,12,0.65
9-Jan-03,682,687,675.1,676.25,680.9248657,90864,2691,61871557,22316,24.56,11.9,-5.75
8-Jan-03,680,684.65,677,681.65,681.7987785,100044,2230,68209877,57848,57.82,7.65,1.65
7-Jan-03,673,682.65,673,678.55,679.2584418,276155,6181,187580615,147939,53.57,9.65,5.55
6-Jan-03,678,684,669.4,672.1,676.4482085,338463,6599,228952690,107911,31.88,14.6,-5.9
3-Jan-03,662.05,680.5,661,676.15,675.5612417,251389,5174,169828665,54544,21.7,19.5,14.1
2-Jan-03,663.5,668.8,656,660.65,663.3767374,70147,1686,46533888,15236,21.72,12.8,-2.85
1-Jan-03,663.9,665,657.5,658.9,659.8887557,40038,1253,26420626,14004,34.98,7.5,-5
31-Dec-02,664,667.5,658.75,660.4,663.4185922,102828,2791,68218007,44495,43.27,8.75,-3.6
30-Dec-02,662.25,673,660.1,662.35,665.2780401,74349,2184,49462757,28723,38.63,12.9,0.1
27-Dec-02,664.4,675.75,662,665.05,669.3652846,97680,2639,65383601,15167,15.53,13.75,0.65
26-Dec-02,663.95,667.8,660.1,661.55,663.7762316,71145,1787,47224360,26643,37.45,7.7,-2.4
24-Dec-02,665.5,667.95,658.05,662.25,661.7094374,47439,1351,31390834,15100,31.83,9.9,-3.25
23-Dec-02,670.05,672.5,663.25,667.35,666.5207458,38779,1321,25847008,15022,38.74,9.25,-2.7
20-Dec-02,665,679.4,665,669.4,673.5228678,94456,2543,63618276,27058,28.65,14.4,4.4
19-Dec-02,675,680,666.3,670.6,673.8348493,83996,2212,56599432,21415,25.5,13.7,-4.4
18-Dec-02,658.5,680,655.55,678.25,671.6778576,200371,4261,134584764,87265,43.55,24.45,19.75
17-Dec-02,674.95,679,656.75,658.45,666.6257258,69751,2021,46497811,28114,40.31,22.25,-16.5
16-Dec-02,676,678.8,669.25,674.1,674.5146873,232275,2175,156672899,173541,74.71,9.55,-1.9
13-Dec-02,658.7,675.1,657.5,673.9,669.3626705,164149,4077,109875213,62404,38.02,17.6,15.2
12-Dec-02,652,659,648.6,656,652.8192626,35748,1079,23336983,9333,26.11,10.4,4
11-Dec-02,662,665.75,647.05,648.8,653.1900385,108899,2509,71131742,52973,48.64,18.7,-13.2
10-Dec-02,651,669,640.05,660.5,659.3010724,125415,2119,82686244,18627,14.85,28.95,9.5
9-Dec-02,661,672.5,646.2,649.1,663.2905749,131553,3190,87257865,29509,22.43,26.3,-11.9
6-Dec-02,648,660,646.5,658.6,655.9433135,100994,2333,66246339,33626,33.3,13.5,10.6
5-Dec-02,647.3,654.5,640,649.4,646.7682066,37404,1198,24191718,5631,15.05,14.5,2.1
4-Dec-02,652,657.9,642.5,649.4,649.394163,159259,3102,103421865,38743,24.33,15.4,-2.6
3-Dec-02,652.05,658.75,647.05,650.3,652.3794568,250068,4028,163139226,67904,27.15,11.7,-1.75
2-Dec-02,641,653,638,651.05,648.7124891,193617,4109,125601766,82248,42.48,15,10.05
29-Nov-02,642,649,632.55,635.8,636.0509732,234064,2537,148876635,161549,69.02,16.45,-6.2
28-Nov-02,625.9,643.5,625.9,639.55,637.5611121,145994,3062,93080097,53445,36.61,17.6,13.65
27-Nov-02,631,634,622.1,625.45,626.6343924,218089,4157,136662068,71477,32.77,11.9,-5.55
26-Nov-02,655,655,620,633.95,638.1075976,93543,2146,59690499,38645,41.31,35,-21.05
25-Nov-02,635,649.4,632,644.25,643.4150638,136473,2942,87808784,26817,19.65,17.4,9.25
22-Nov-02,631,638.4,631,634.45,634.4374033,120182,2425,76247956,39377,32.76,7.4,3.45
21-Nov-02,627,629.75,623.1,628.5,626.9467283,69399,1939,43509476,23348,33.64,6.65,1.5
20-Nov-02,628,630,620.6,624.4,626.297721,138613,2691,86813006,59656,43.04,9.4,-3.6
18-Nov-02,621,633,621,624.95,628.2536281,187909,2866,118054511,65805,35.02,12,3.95
15-Nov-02,614.45,625.25,611.4,617.9,619.680944,147717,3473,91537410,37143,25.14,13.85,3.45
14-Nov-02,611.5,617,609,611.65,611.9005326,90693,1879,55495095,23005,25.37,8,0.15
13-Nov-02,615,615,605.1,610.7,610.0669875,201381,3952,122855900,78166,38.81,9.9,-4.3
12-Nov-02,614,616,611.3,613.1,613.7518999,102769,2423,63074669,52636,51.22,4.7,-0.9
11-Nov-02,615,620.5,610,614.8,616.0924499,70979,2281,43729626,10870,15.31,10.5,-0.2
8-Nov-02,622,622,611.15,614.6,614.456454,141276,3244,86807950,68221,48.29,10.85,-7.4
7-Nov-02,626,632,617.9,621.25,623.7498182,259831,3694,162069539,91977,35.4,14.1,-4.75
5-Nov-02,624,630.3,617.1,627.55,625.8130886,85693,2293,53627801,23629,22.25,13.2,3.55
4-Nov-02,625.5,626,613,623.55,622.8645909,20523,588,12783050,,,13,-1.95
1-Nov-02,618.1,626.4,615,620.25,620.6567791,115634,2900,71769026,29419,25.44,11.4,2.15
31-Oct-02,615.25,620.9,610,615.1,614.3122812,236809,4686,145474677,83229,35.15,10.9,-0.15
30-Oct-02,622.5,630.9,610,612.5,616.5026348,226013,4210,139337610,70229,31.07,20.9,-10
29-Oct-02,631.65,633.85,615.25,620.3,621.408184,188050,4444,116855809,75356,40.07,18.6,-11.35
28-Oct-02,638,642.9,624,630,633.2451028,148811,3425,94233837,71391,47.97,18.9,-8
25-Oct-02,640.9,652.4,636.9,643,641.8768068,88625,2082,56886332,34790,39.26,15.5,2.1
24-Oct-02,648,652,634,636.3,640.6454316,220767,5289,141433370,31946,14.47,18,-11.7
23-Oct-02,646,649,642,648,645.3503702,21072,736,13598823,5359,25.43,7,2
22-Oct-02,645,650,641,645.6,644.2280599,30777,936,19827407,8732,28.37,9,0.6
21-Oct-02,646,651,635.4,640.95,642.4912313,108967,2549,70010342,49825,45.72,15.6,-5.05
18-Oct-02,650,653.3,646.25,648.5,649.1863804,65479,1183,42508075,42645,65.13,7.05,-1.5
17-Oct-02,651.95,654.9,645,649.35,649.2954543,92373,1963,59977369,39921,43.22,9.9,-2.6
16-Oct-02,649.85,658.3,645,648.25,652.6400283,83501,1773,54496095,23945,28.68,13.3,-1.6
14-Oct-02,642.5,648.9,642,646.85,645.7035223,21236,693,13712160,8145,38.35,6.9,4.35
11-Oct-02,645,647,637.5,640.9,641.0272087,93573,1535,59982839,55857,59.69,9.5,-4.1
10-Oct-02,643.25,648,633.75,642.8,640.6826893,185862,3978,119078566,112880,60.73,14.25,-0.45
9-Oct-02,645,656.9,640,649.75,650.5681775,169572,3822,110318147,76538,45.14,16.9,4.75
8-Oct-02,637,647,637,643.25,642.4834375,96513,2126,62008004,60867,63.07,10,6.25
7-Oct-02,630,647,625,644.35,635.7751682,81452,2086,51785159,20069,24.64,22,14.35
4-Oct-02,646.1,646.1,632.2,635.15,635.0728992,119576,2925,75939477,58830,49.2,13.9,-10.95
3-Oct-02,649,652.8,645.3,648.5,648.1672671,77726,1589,50379449,47960,61.7,7.5,-0.5
1-Oct-02,649.5,653.5,644.5,649.8,648.660405,66117,2618,42887480,30636,46.34,9,0.3
30-Sep-02,650.6,654.9,645,649.85,650.7390204,141421,3043,92028163,133141,46.64,9.9,-0.75
27-Sep-02,650,663,650,653.95,653.2296455,144022,3376,94079440,,,13,3.95
26-Sep-02,656,661.9,651.6,653,656.9428579,35928,1173,23602643,14248,39.66,10.3,-3
25-Sep-02,631.1,658.9,554.95,656.8,653.059194,131787,3983,86064712,66714,50.62,103.95,25.7
24-Sep-02,654,670,651.15,658.5,655.7207494,57221,1551,37520997,15295,26.73,18.85,4.5
23-Sep-02,663,666.4,655.25,658.75,661.3376172,97030,2198,64169589,28954,29.84,11.15,-4.25
20-Sep-02,655.1,663.75,650,658.15,657.2344289,137338,2931,90263262,26798,19.51,13.75,3.05
19-Sep-02,668.4,670,655.1,657.3,659.9893896,120071,2808,79245586,12388,10.32,14.9,-11.1
18-Sep-02,673.75,674.15,662.35,664.1,666.998657,86373,2249,57610675,9199,10.65,11.8,-9.65
17-Sep-02,670,673.9,663.85,668.2,668.5486754,85495,2548,57157569,14932,17.47,10.05,-1.8
16-Sep-02,688,694,666.5,668,680.4554098,232854,5399,158446764,42632,18.31,27.5,-20
13-Sep-02,681.6,687,677.25,684.55,681.6982176,171564,3576,116954873,59364,34.6,9.75,2.95
12-Sep-02,668,693,668,683.1,685.6612015,357900,6622,245398144,64778,18.1,25,15.1
11-Sep-02,664.5,674.8,659.05,662.5,666.1581651,123409,3475,82209913,29755,24.11,15.75,-2
9-Sep-02,660.5,667.5,655,656.8,659.3518968,81612,2418,53811027,13496,16.54,12.5,-3.7
6-Sep-02,684,684,661.25,663.35,670.7954707,129204,3322,86669458,40093,31.03,22.75,-20.65
5-Sep-02,679,688,679,684.5,682.9957699,107798,2524,73625578,24923,23.12,9,5.5
4-Sep-02,671,682,663.6,678.45,674.3675847,132277,3238,89203321,26849,20.3,18.4,7.45
3-Sep-02,683,684.9,675.5,678.75,679.2400592,241782,3935,164228020,124290,51.41,9.4,-4.25
2-Sep-02,702,710,675.1,686,696.7604853,284517,5527,198240203,110896,38.98,34.9,-16
30-Aug-02,698.2,700,688.2,699.5,696.1591055,126193,3230,87850406,25530,20.23,11.8,1.3
29-Aug-02,683,705.5,682,703.3,698.7598781,363353,7793,253896498,81816,22.52,23.5,20.3
28-Aug-02,675,685,675,681.7,681.3174288,116738,2959,79535634,17965,15.39,10,6.7
27-Aug-02,676,686,673.1,676.4,679.4966751,179703,3997,122107591,40681,22.64,12.9,0.4
26-Aug-02,680,688,671.25,674.9,677.2207299,129108,2699,87434614,55678,43.13,16.75,-5.1
23-Aug-02,684,687.95,680.5,684.5,684.5958957,156764,2869,107319991,39388,25.13,7.45,0.5
22-Aug-02,685.9,689.15,677.5,678.95,683.4940775,148333,3513,101384727,23615,15.92,11.65,-6.95
21-Aug-02,692,696.25,679,681.45,687.212621,193123,3953,132716563,36922,19.12,17.25,-10.55
20-Aug-02,690.65,698,684.8,691.45,691.9688734,260870,5274,180513920,43714,16.76,13.2,0.8
19-Aug-02,702,702,687,688.8,694.6799513,253927,5825,176397996,32342,12.74,15,-13.2
16-Aug-02,690,704.95,682.3,698.95,697.8331777,814082,13714,568093429,183772,22.57,22.65,8.95
14-Aug-02,679.7,694.7,679.7,688.35,689.089137,677777,12722,467048768,82573,12.18,15,8.65
13-Aug-02,666,698.8,664,676.65,683.8278803,826210,13529,564985433,195388,23.65,34.8,10.65
12-Aug-02,665,678.9,659,665.35,666.21312,150000,3861,99931968,44386,29.59,19.9,0.35
9-Aug-02,655,678.8,648.25,673.75,663.626217,228737,5072,151795870,54917,24.01,30.55,18.75
8-Aug-02,680,680,652.1,654.15,663.3634351,159005,4197,105478103,41347,26,27.9,-25.85
7-Aug-02,682,687,674,678.7,679.1832093,156051,3797,105987219,27981,17.93,13,-3.3
6-Aug-02,685,687,668.75,676.6,676.8153801,326915,7905,221261100,23935,7.32,18.25,-8.4
5-Aug-02,665,696,645.6,691.55,675.9759783,695996,13936,470476577,108041,15.52,50.4,26.55
2-Aug-02,640,676.8,635,671.2,661.0132806,421593,8840,278678572,93252,22.12,41.8,31.2
1-Aug-02,627,642,627,638.75,636.7351931,107180,2539,68245278,48535,45.28,15,11.75
31-Jul-02,625,633.9,610.05,631.3,623.3417283,157833,3239,98383895,79290,50.24,23.85,6.3
30-Jul-02,640,642,630.1,633.7,635.4182783,87853,1833,55823402,33818,38.49,11.9,-6.3
29-Jul-02,642,642,626.55,635.7,633.408896,121021,2734,76655778,41277,34.11,15.45,-6.3
26-Jul-02,615,644.9,615,636.1,633.4155675,281343,6019,178207036,63196,22.46,29.9,21.1
25-Jul-02,625,645,618,619.55,625.2259023,244256,4214,152715178,103630,42.43,27,-5.45
24-Jul-02,650.85,658,615,618,629.4351308,268317,5217,168888146,126297,47.07,43,-32.85
23-Jul-02,648,653.9,630.05,650.4,643.9715244,189390,4174,121961767,77306,40.82,23.85,2.4
22-Jul-02,670,673,647,651.9,660.9668694,112977,2609,74674054,44488,39.38,26,-18.1
19-Jul-02,686,687,670.2,673.15,679.9631244,99334,2536,67543457,34264,34.49,16.8,-12.85
18-Jul-02,700,701,685,689.55,689.9365289,96154,2419,66340157,11907,12.38,16,-10.45
17-Jul-02,700,703.95,692.1,697.7,697.5280578,227299,3602,158547430,121702,53.54,11.85,-2.3
16-Jul-02,704,710,695,700.05,703.4545204,148803,3170,104676143,35602,23.93,15,-3.95
15-Jul-02,695,704,690,700.2,698.114681,120360,2575,84025083,34595,28.74,14,5.2
12-Jul-02,693,702,692,695.95,697.9291017,129721,2345,90536061,54649,42.13,10,2.95
11-Jul-02,695,706,688.05,700.85,697.2209123,224872,3906,156785461,74188,32.99,17.95,5.85
10-Jul-02,706.05,710,692,695.6,698.5029919,314178,4153,219454273,153814,48.96,18,-10.45
9-Jul-02,703,713.4,690,708.3,700.9926431,383859,5701,269082335,120418,31.37,23.4,5.3
8-Jul-02,722,724.7,696.6,700.3,704.6704362,364852,6285,257100418,143669,39.38,28.1,-21.7
5-Jul-02,695,725,685.25,720,706.7170763,535367,10062,378353001,130132,24.31,39.75,25
4-Jul-02,674,705,667,701.65,691.8598317,465583,6778,322118176,150984,32.43,38,27.65
3-Jul-02,684,684,666,668.95,674.7185641,158171,3786,106720910,38120,24.1,18,-15.05
2-Jul-02,671,691,660,686.55,677.8374691,402742,7313,272993618,73888,18.35,31,15.55
1-Jul-02,632,673.9,632,668.45,661.4520664,316104,6299,209087644,58778,18.59,41.9,36.45
28-Jun-02,644,648.5,635,639.9,642.3170593,130146,2670,83594996,42683,32.8,13.5,-4.1
27-Jun-02,638,648,630,640.85,640.3664137,215999,4309,138318505,51708,23.94,18,2.85
26-Jun-02,627.8,630,620.5,629.2,625.520331,69254,1445,43319785,26992,38.98,9.5,1.4
25-Jun-02,635,641.1,625,629.4,634.6487611,163134,3060,103532791,57347,35.15,16.1,-5.6
24-Jun-02,623.4,636,615,633.5,631.273421,114929,2789,72551623,36019,31.34,21,10.1
21-Jun-02,608.5,628,606.25,622.55,620.9360076,181506,3881,112703611,64487,35.53,21.75,14.05
20-Jun-02,609,613.85,597.25,605.5,605.8891761,143904,2749,87189876,61406,42.67,16.6,-3.5
19-Jun-02,627,627,610.25,612.7,617.1132213,142535,2000,87960233,90702,63.63,16.75,-14.3
18-Jun-02,635,638,619.3,623.6,624.2269963,81552,1763,50906960,29019,35.58,18.7,-11.4
17-Jun-02,624.9,634,621,624,626.8638215,119079,2716,74646317,31745,26.66,13,-0.9
14-Jun-02,610.15,616.9,607,613.5,612.5036245,47593,1469,29150885,14683,30.85,9.9,3.35
13-Jun-02,615,620,605,608.85,610.9427316,166427,2563,101677366,103036,61.91,15,-6.15
12-Jun-02,618.5,618.5,608,611.3,611.1146425,285758,3705,174630898,194449,68.05,10.5,-7.2
11-Jun-02,625.4,629.85,610.8,615.65,615.7279565,316545,3534,194905606,228702,72.25,19.05,-9.75
10-Jun-02,626,632.5,618.5,620.05,620.7901766,164057,2083,101844974,109978,67.04,14,-5.95
7-Jun-02,615,626,611,622.5,618.9174628,143305,2777,88693967,78434,54.73,15,7.5
6-Jun-02,645,652,620.1,623.3,628.4848921,257315,4090,161718590,114140,44.36,31.9,-21.7
5-Jun-02,620.5,651,620.25,643.7,638.9013288,329934,4037,210795271,175664,53.24,30.75,23.2
4-Jun-02,620,623.55,615,619.6,618.6974168,54894,1189,33962776,30814,56.13,8.55,-0.4
3-Jun-02,615,624.45,612,620.15,619.8797207,53991,1604,33467926,21285,39.42,12.45,5.15
31-May-02,610,615,603,611.2,608.4999631,108362,2520,65938273,47335,43.68,12,1.2
30-May-02,592,610,590.05,608.6,601.3250268,235436,3267,141573559,145424,61.77,19.95,16.6
29-May-02,597,599.9,584.9,594,593.2212629,380258,3469,225577131,303461,79.8,15,-3
28-May-02,615,615,582,589.6,593.6248853,321563,5685,190887799,181797,56.54,33,-25.4
27-May-02,618,619,595,612.55,602.7608752,88067,2005,53083342,32324,36.7,24,-5.45
24-May-02,590,617,590,613.8,603.3915089,221691,4024,133766467,99488,44.88,27,23.8
23-May-02,623,623,571.1,583.55,585.1981133,478408,8250,279963459,189943,39.7,51.9,-39.45
22-May-02,611.35,621.95,611,618.3,617.2261201,71179,1227,43933538,35997,50.57,10.95,6.95
21-May-02,632,632,606,611.1,611.6309787,186244,2979,113912600,123026,66.06,26,-20.9
20-May-02,633.1,634,625,632.4,630.7532574,62089,1030,39162839,42670,68.72,9,-0.7
17-May-02,633,635,628.4,632.15,631.1404056,109376,1174,69031613,82556,75.48,6.6,-0.85
16-May-02,631.1,640,630,631.85,633.660333,83364,1249,52824460,59660,71.57,10,0.75
15-May-02,631.5,643.7,629.05,632.5,632.2023094,196066,2340,123953378,152229,77.64,14.65,1
14-May-02,635,637.5,628.5,634.05,631.4294301,216105,2129,136455057,168457,77.95,9,-0.95
13-May-02,641,642.95,633.25,638.55,635.6544739,113893,1538,72396595,87024,76.41,9.7,-2.45
10-May-02,645,645,638,642.2,641.2772288,92090,1224,59055220,75264,81.73,7,-2.8
9-May-02,647,649,640.55,645.7,643.6111799,92094,1420,59272728,66952,72.7,8.45,-1.3
8-May-02,639.9,645,636.5,643.75,641.5279958,81798,1482,52475707,46623,57,8.5,3.85
7-May-02,630,640,628.1,638.9,635.6726101,71227,1735,45277053,38564,54.14,11.9,8.9
6-May-02,630,633,625,630.15,629.5133089,100271,1320,63121929,74445,74.24,8,0.15
3-May-02,626.5,630,624,629.15,627.0462853,47272,1132,29641732,31301,66.21,6,2.65
